id,y
1,216762.0338417892
2,2496945.2667953074
3,820260.773354004
4,166291.91979789484
5,205.42202148366616
6,11084724.356560327
7,224687.53666060657
8,254867.79786564724
9,544597.7991884507
10,20558.392571475462
11,178648.86308846404
12,1565321.4895476305
13,76111.27046910994
14,4872552.068086186
15,2544010.47845135
16,1009130.7715182821
17,1455695.0762231315
18,77988.45188275003
19,30880.44311883027
20,6565.037053316436
21,26082.40528138671
22,9533.47919085955
23,56384.48630545703
24,635173.2365495731
25,2333844.2418785244
26,160420.27778302744
27,401.6372039829699
28,224520.01730106957
29,282423.49055806315
30,500091.87420835893
31,1054689.2365107816
32,2323923.7851974047
33,51615.9952188353
34,12427.366161381946
35,945881.3391221797
36,8879.263206399166
37,480407.1281977647
38,145820.25279114296
39,1184376.4798409413
40,3446.832757316557
41,469476.4645579549
42,969408.9814677992
43,14637.410949590285
44,2727446.3067140705
45,913659.3754727341
46,3527301.959837872
47,97295.34011878131
48,1498335.486785452
49,681729.5066523387
50,686822.9017025733
51,133203.30307412834
52,160851.72244604246
53,3059993.575902723
54,155801.52744100674
55,216776.3895243971
56,317666390.212429
57,1192412.9116495152
58,38316.67903882915
59,262491.8199006896
60,5010722.148657138
61,139258.74415268336
62,13373.857562923073
63,8768580.4370302
64,25206.58744883947
65,460931.58307735383
66,267003.4679737653
67,30813.70718995781
68,37021.50537359504
69,924347.057231063
70,646486.2788584481
71,6474.198973385333
72,93099.8550392153
73,1452200.6221509273
74,548628.8923455446
75,3530530.835196812
76,405712.31481147313
77,267490.00631216075
78,1918025.39827351
79,697552.7099264255
80,914.4551837817788
81,187679.96891452812
82,18942.373561934975
83,7803158.021065941
84,4196607.8654197045
85,182822.76271837775
86,418830.1653991649
87,11124.37954841127
88,2147323.1526245773
89,43612.183096409855
90,18077691.064892594
91,3909.4836550317073
92,102690.59709456137
93,447801.19752793974
94,102853.1978357874
95,55071.82548207436
96,22153150.381327756
97,340322.5079972229
98,370825.0534180226
99,932393.4574991555
100,29539.895060521976
101,2196524.2414978635
102,548199.8613366504
103,221456.4315090732
104,3286953.3122969964
105,57069.821018151655
106,139054.03710805034
107,253354.08328019961
108,38592.39567229188
109,1839217.2182248558
110,2335821.3620960484
111,1576296.7118390976
112,9275633.830252716
113,294461.66892040445
114,1405596.2870868675
115,3987788.6791451313
116,345906.8900696519
117,327704.9505981223
118,117828.26808769617
119,896397.0670124108
120,1760006.3706801939
121,113198.74797051135
122,510952.49878369033
123,21884.93882104459
124,1730739.9975216414
125,49834.76071123096
126,782875.6485550704
127,32326.85049711633
128,541627.8514878874
129,307833.4460555035
130,14285.87132758372
131,111658.55787256133
132,91529.99312129036
133,996512.8487105764
134,73209.66570095107
135,41747.293755965904
136,25484.594508705417
137,253965.73011473595
138,7331204.130225557
139,110825.49331184558
140,65199.85648249207
141,70139.99224094763
