id,y
1,204935.41473415738
2,2196547.464694596
3,801256.8835338182
4,175246.07565963594
5,186.43044754252574
6,12114370.058741538
7,264956.3447161852
8,258456.97529347922
9,565586.8260928325
10,18651.218812258772
11,182308.11192473536
12,1558493.236482209
13,70144.97771674706
14,3952485.771118985
15,2590357.8049209346
16,999506.6774144641
17,1221659.7093232644
18,74843.45573463953
19,33211.830761661055
20,7110.895676421044
21,26467.646091329883
22,10413.218865609866
23,54131.46803150364
24,647914.6438420569
25,2528756.9478370403
26,186904.5653288271
27,378.33945887973624
28,232343.9268342309
29,300221.7412703162
30,555144.5342339594
31,1114179.081466996
32,2377218.0013059205
33,47339.62230860134
34,13917.90509134859
35,897397.7262544244
36,8254.699588433195
37,481310.2640788993
38,151467.24957012478
39,905588.7500969853
40,4794.815615702571
41,504353.4154775206
42,1125531.9794894832
43,16549.423790694396
44,2708051.40761724
45,1001622.1087805242
46,3763399.224934973
47,91873.63885376643
48,1486845.502730047
49,582602.736935054
50,680913.0414439781
51,131044.07162783938
52,198711.84432622525
53,3166618.7505045473
54,152711.28882510157
55,265860.05857285485
56,354786980.1398396
57,1162959.0040870963
58,32873.23923559193
59,283368.8214809545
60,4531858.358041312
61,126145.31984596128
62,15625.946511412962
63,9571470.422960008
64,23582.290613126454
65,435588.30803790316
66,260187.02671637145
67,31768.13144333154
68,33806.02569834252
69,845664.5765745473
70,670695.4889209965
71,6727.593536893688
72,88729.39177626245
73,1540370.5811240515
74,542975.789490679
75,3381377.1553663425
76,392091.74713784474
77,202551.52666149265
78,1997776.7636490003
79,668550.7140868137
80,970.8335036099459
81,239145.4574077898
82,20868.684022574213
83,7379340.1098357495
84,4200752.940265641
85,159486.14009396575
86,402659.8762831123
87,10692.869623233188
88,1888586.7337405018
89,36707.26033770142
90,19470160.893298883
91,4392.685464301622
92,130487.89996126384
93,460082.0989349649
94,76580.99170397794
95,56721.974938799016
96,23561810.95422019
97,314577.5556042759
98,348734.72298671876
99,911112.6773060717
100,27258.092577073327
101,2011169.690932057
102,561450.9966858774
103,225339.00425828263
104,3528674.4995900486
105,47089.40570456678
106,112956.11820944534
107,260272.99641265513
108,40859.5823793331
109,1715518.047627165
110,2171319.061334294
111,1617684.9760781908
112,10085508.773664739
113,318469.0631373363
114,1160392.5998477754
115,3970101.520456783
116,331247.894204894
117,360652.6378801565
118,129659.04463554172
119,930907.8164749307
120,1799901.1043264985
121,118524.26153592991
122,539676.2002101067
123,19292.822527711207
124,1839258.7801163723
125,52667.44841250565
126,748961.3163244335
127,35917.9372066423
128,465319.1189864149
129,346225.6660298564
130,13304.729353689214
131,114001.05294087427
132,86057.44567367385
133,1109776.0419003936
134,86587.40393082896
135,48414.90068080464
136,24731.482232111954
137,288741.70436508686
138,8040377.4127899995
139,110600.8741825951
140,63808.19985158443
141,70493.94052775964
142,11465259.339709075
143,257638.52857957667
144,4923141.925144019
145,367537.8453999881
146,40721.9435465103
147,114174.96272903198
148,1290.5420183971898
149,28522920.026773777
150,30165.28221776085
151,549800.4335950098
152,254055.35412575948
153,1565750.085396077
154,870452.9402781964
155,221568.10571849006
156,1899701.3979235573
157,3587756.4215189526
158,126261.68904861703
159,82350815.33177046
160,1838441.8799284429
161,1574691.634306119
162,348794.978806914
163,7142502.446806054
164,524172.36772050295
165,14243.778806560003
166,84975.48638869637
167,1030830.2835696372
168,1997131.3981509616
169,529783.962761006
170,1319705.862811067
171,243860.43742709985
172,1718615.675672486
173,4919068.146839225
174,61543.82482122192
175,615282.0810658117
176,51209.50444429315
177,56482.33332701364
178,9242.337389924398
179,2504181.4843369354
180,3861185.0362294163
181,17339.05214012893
182,434047.0646590378
183,32763.99620778944
184,3554457.268970034
185,963183.6568529634
186,15362705.230370305
187,9848.206517645356
188,80353.48901816252
189,1144030.3674398346
190,804805.9218365289
191,120363.52253035916
192,57567.79230773858
193,55717.79141015927
194,1337580.9856779878
195,65043.45992080751
196,78380.27576796222
197,19518.594404968546
198,4334968.226224318
199,22508133.067412917
200,584237.5469095801
201,188107.27599389246
202,140200.49831379842
203,84631.9372711172
204,112242.36259585776
205,921306.0807998071
206,3918507.814605436
207,1189637.0018869985
208,40047.91987236844
209,1172832.1791708826
210,92296.85040349787
211,448319.81882129423
212,50000.877976542724
213,221255.50372149498
214,21870.05994951701
215,4331.426013203679
216,654458.7583410998
217,657209.1491466265
218,1856840.9830652396
219,191793.11085761577
220,41004.046985995345
221,34694.28778479206
222,896697.2237833124
223,1902019.7215686478
224,56749.53749995104
225,167349.59491115386
226,484481.55413798254
227,607920.5994257746
228,3391.4821446325514
229,574631.7681377191
230,1018123.4892250856
231,30364.22357830771
232,1968627.4337093546
233,85645.15341482751
234,1645933.590374017
235,213.34310431094477
236,515160.87884343223
237,1378594.253653023
238,251016.26002069333
239,1902660.3920759377
240,169602.18489852865
241,160.04167047620584
242,14505.132976693729
243,14090342.96768717
244,3180634.2084489595
245,1979930.356165782
246,41781.80563450345
247,277348.8549522754
248,206381.53396334467
249,140048.5374598681
250,635373.1637016333
251,23752.47860534622
252,537664.9525589098
253,788258.0244949824
254,61443.82839945037
255,8800.702353791221
256,162954.94756222592
257,85966.88594141637
258,456758.24544112175
259,52363.18142508518
260,12903.204635002703
261,393790.8528906281
262,56916.75068011588
263,286750.38901413133
264,99143.47159787347
265,2624431.956278995
266,7177571.713431066
267,9413.114038733098
268,420882.0434552826
269,460494.3320926301
270,6459195.706697827
271,848606.893731907
272,4672692.440120585
273,176320.69332950434
274,48807.80219720633
275,287009.49282692996
276,168936.8260151948
277,3855.9131416096116
278,2026802.9239381568
279,12743.259846213972
280,248677.9200772854
281,3875048.315634122
282,28044.718987129283
283,1157572.8755181842
284,26022.05936263725
285,202289.31785349853
286,8392035.583770238
287,628964.3059245516
288,671822.4895517967
289,2241056.769975885
290,485751.78026398894
291,974995.3820348985
292,1070550.1971612559
293,4613382.096593874
294,488167.54850287206
295,720172.0483846583
296,270334.6146858012
297,1594055.4795918106
298,2239853.249789538
299,20465016.46820884
300,6721400.824670405
301,102559.26618161151
302,712232.4127637096
303,103036.41478002432
304,371639.1580280812
305,249645.06972064517
306,765905.7655772368
307,70781.04140649222
308,192720.06914660335
309,720366.3234625992
310,86136.01882299953
311,2030344.0620867847
312,48839.124527992935
313,280971.56841029273
314,770642.958940637
315,664541.2433505164
316,54218.60575828689
317,281694.50995788205
318,429861.1616636042
319,190976.9799053223
320,1742493.33010093
321,67008.16690614166
322,87756.86596650035
323,23724.660666152336
324,28195.602369067434
325,130370.6238254448
326,141382.89397281283
327,417997.10180789046
328,67117.01467632133
329,127477.92495353935
330,5142383.267927554
331,3446946.6069674343
332,32107.086359643177
333,3537.007128795605
334,192348620.742422
335,352841.85400359763
336,379323.5089896092
337,63331.620671102035
338,173347.1924085029
