id,y
1,213571.7383181414
2,2532046.6705133743
3,837149.5581483041
4,159623.83537859874
5,199.34795607723254
6,11311027.237217067
7,225883.03028735507
8,252430.5564473692
9,538849.3124778488
10,17173.331177274787
11,178575.54109072316
12,1536811.4682074534
13,72221.32330362042
14,4881654.51457267
15,2517282.0298249703
16,998915.7615296509
17,1451299.6561348804
18,79012.08734573338
19,31075.376123618506
20,6580.22173133331
21,23956.710251920358
22,9310.80435011125
23,56686.70103596034
24,642592.1141406615
25,2393242.474187006
26,165722.73971808492
27,414.44704016866393
28,231301.15116224173
29,283783.4969530474
30,509111.7758223149
31,1059428.9835257507
32,2395362.5841737436
33,48909.00975038407
34,12047.493089299385
35,1003941.452639012
36,8591.356746464808
37,469295.86003631045
38,146930.90410969398
39,1186928.4705505185
40,3581.0445996930175
41,476618.709262982
42,968430.0796898499
43,15502.784853469395
44,2652661.2715678723
45,909294.4020093632
46,3413253.5371618657
47,102041.88818598374
48,1537362.3003577779
49,682783.5474611449
50,672339.6035581831
51,130553.30998599833
52,170929.97461350713
53,3031138.78001639
54,157552.3906298967
55,214344.2770543204
56,322081205.16066283
57,1203963.2867903174
58,39491.07129391339
59,279222.8014916316
60,5003821.63750481
61,136674.27383243496
62,13452.593978836818
63,8616311.79210676
64,25044.37628222114
65,449356.3116416382
66,270524.9717898993
67,32019.99155697481
68,36702.47880139271
69,968973.5693895298
70,649069.7654925354
71,6217.957389898861
72,94064.27104762348
73,1506444.3328990391
74,547787.0176062544
75,3464342.340155063
76,388767.4981642651
77,268611.47598054516
78,1914890.4597286803
79,690689.1348836705
80,948.5133734164187
81,188649.2443155555
82,18840.29344404636
83,7747107.102195373
84,4259728.037267254
85,185052.06471584237
86,442279.9485528533
87,10816.882268921641
88,2172291.841333381
89,45481.770126560805
90,17932051.679386478
91,4662.780253647315
92,108212.71035297654
93,457226.8515895155
94,93811.71543869922
95,56106.80660460374
96,22820491.531029783
97,352803.7665578684
98,360513.25368212984
99,944251.4955999482
100,29530.941001814703
101,2180204.235254961
102,557280.9649552121
103,212712.357040848
104,3256892.0264973342
105,51505.12544439323
106,133351.0731251833
107,241925.33984533875
108,40140.39603594257
109,1813944.6147312575
110,2289799.5976899583
111,1560406.9879859393
112,9418087.757793447
113,296179.1931393874
114,1385858.545353528
115,3938617.8790537408
116,350102.8015432993
117,320820.81391252356
118,120246.738041662
119,913459.8915141372
120,1752202.5994445696
121,111470.19718927429
122,520058.3318207359
