id,y
1,330613.85713581083
2,1895020.98337327
3,907721.7567797677
4,166408.14229144176
5,283.67158481402254
6,12033534.710078102
7,219668.35187123046
8,220943.40305914497
9,446538.5246487091
10,17690.660933917487
11,187688.69900401853
12,1811336.906978357
13,61493.40985291139
14,3847547.927969422
15,2231026.946951591
16,1023520.3020709081
17,1049709.9516097954
18,53827.96413302579
19,34012.65562299904
20,16032.910694386486
21,26674.19537113955
22,12315.446667779886
23,72932.12624352892
24,729301.9950933375
25,2645681.705891611
26,225035.77596484762
27,867.8263579385296
28,281532.0210018867
29,270494.58491580334
30,796018.408224723
31,1968216.5539963585
32,2234362.6332835937
33,50042.49172121973
34,15197.734556917632
35,771490.1198232422
36,10831.586658770153
37,309771.2171301725
38,128678.66855723436
39,790280.6161191261
40,2813.4301855892104
41,389551.06823120243
42,1012765.080207622
43,21347.304627379963
44,2401242.3073313665
45,1012265.4344592559
46,3317017.981907054
47,81932.66925972827
48,1169246.6027224583
49,662121.3626474204
50,581191.3321552331
51,142603.86096616482
52,369813.19691018434
53,3371863.938115771
54,132921.1423334773
55,289109.368831578
56,290987625.27266544
57,1416418.7158078733
58,28445.807719254575
59,203833.65292489502
60,4735028.880240444
61,250705.7749699507
62,18140.25318222598
63,8460349.331485864
64,26708.341496789944
65,428984.15132494917
66,423067.90117061156
67,31956.767899295675
68,36521.86386986148
69,672051.4500456976
70,887876.8860888267
71,8114.809148374925
72,81849.18420348549
73,1346152.8804739683
74,501537.82091618265
75,3870463.459612063
76,285413.24369429343
77,156184.81349034098
78,1446551.7867485539
79,780108.5391018332
80,948.3483910361136
81,225430.7103156471
82,23777.65515081454
83,7168181.029802777
84,3750914.689523005
85,153105.07064575903
86,242858.26358605083
87,12026.381809510603
88,1784377.5569432883
89,47745.3123301427
90,19785077.17556274
91,10114.627052879217
92,115989.21232762237
93,656867.2154297037
94,158597.35029169978
95,46426.74955399887
96,24611996.600238826
97,333153.6656343794
98,407632.58505714027
99,888033.6371154605
100,24727.25775295931
101,1932406.3493300544
102,632376.4848124795
103,328153.415425604
104,3497819.598710827
105,60591.74425991695
106,99156.55903883856
107,277622.93502381595
108,38987.576191888395
109,1806084.7237371705
110,1877926.672680478
111,1793830.0296262132
112,9423574.149441594
113,273877.18310425774
114,812456.6575405188
115,4725348.113954332
116,337543.1590357044
117,545162.9678648082
118,166921.8356125999
119,1100316.0234343826
120,1658128.7627435091
121,94611.33532543834
122,279668.7606713552
123,12809.54462617798
124,1298083.7230906002
125,48826.11120137724
126,823828.7927482623
127,20944.809322616788
128,357192.7734518018
129,339738.89315527416
130,10368.882982640822
131,100528.15214150962
132,105540.73133058242
133,1083685.7865661161
134,40140.798305040524
135,60117.2261599034
136,21662.572487773654
137,241779.82414230538
138,5899579.380722052
139,93654.02791013884
140,58459.292396779245
141,47061.953614565675
142,12521792.562013801
143,286939.32464018324
144,5126659.709125924
145,210448.56606181338
146,36334.59018589005
147,67378.42988852884
148,966.6457679099921
149,24106076.37739698
150,29254.17541170832
151,776706.9035105554
152,293917.05370102957
153,1694758.509808303
154,750089.6779938132
155,172189.38789676368
156,1954598.3353459286
157,3559910.545896625
158,134559.8768099503
159,79252116.80584586
160,1957529.8204341447
161,1537899.6958690146
162,311193.6779133438
163,6522254.504761165
164,533670.5251303078
165,13258.254893063642
