id,y
1,319160.74582943326
2,1970980.4335826035
3,910518.8527855267
4,158557.71528402614
5,250.97284920601007
6,12303636.545502111
7,211186.2932586105
8,224683.03811286355
9,441042.58703559265
10,27434.31086530612
11,188882.9184793394
12,1684808.6556886665
13,65484.87570519329
14,3888532.096387634
15,2469987.0909617306
16,1047328.3957999668
17,1203497.1587131608
18,49465.9965122457
19,34262.78180075413
20,11458.337496075508
21,24477.609017472758
22,12589.256384021479
23,65954.05171037596
24,692588.517972705
25,2577420.7924879272
26,243697.34408766995
27,540.7178917363362
28,287497.49984628585
29,269257.5349286605
30,751102.9906547209
31,1790656.2536331625
32,2330160.681064179
33,44320.07422841011
34,15922.678865314785
35,777737.7145778273
36,8631.947183645316
37,335890.8489073944
38,137172.33922005977
39,739577.085267272
40,5521.739641969905
41,366503.2156116493
42,989107.3023934185
43,22098.436850045022
44,2481029.205468564
45,995682.2952449222
46,3473480.479868671
47,86792.12356982105
48,1217600.4768346732
49,678313.4350846304
50,600594.0679788035
51,146740.2374208084
52,482764.25423656753
53,3631121.866432184
54,142753.958062046
55,305801.06272518134
56,332992995.9253113
57,1382979.025870235
58,28521.554356165543
59,211056.58759501742
60,5251235.033185602
61,245471.00484993533
62,15299.976158988899
63,8204735.955178237
64,32572.23415253982
65,397840.3669955739
66,388752.4831743215
67,39411.025377908525
68,32562.377123200036
69,701137.4436666463
70,973667.4521070346
71,9802.36698578369
72,76730.74315112497
73,1392639.2207938835
74,475067.4960467603
75,3497955.745854802
76,295779.39068235
77,167241.8380618967
78,1571102.673039015
79,800266.8274699375
80,956.503153331225
81,231350.19466886288
82,25820.142224842926
83,6889783.178247891
84,3473830.693091703
85,147048.04631099396
86,263943.8685454124
87,11815.264935369367
88,1703628.2389692538
89,49452.748497103654
90,21558892.36432639
91,7883.465260871296
92,88718.19982792855
93,513548.91790822224
94,189821.40309904414
95,45864.90188487065
96,25146270.19048116
97,322234.72234806535
98,375935.0478635688
99,883276.0913624729
100,27816.36886719208
101,1985164.2123663947
102,563767.0416431361
103,363453.42497190746
104,3504209.2394703114
105,61397.07541905976
106,97566.9721801121
107,273686.36766215344
108,40094.99997074743
109,1902125.8975596193
110,1830042.4375674948
111,1930507.4867869907
112,9541833.271711528
113,296797.8312495293
114,847166.3561176021
115,4472461.111454922
116,357308.84714663523
117,564723.4775223142
118,164649.18252007573
119,1095263.152147559
120,1779655.7928218006
121,102376.66244848882
122,457539.72719038994
123,11622.8358672688
124,1373437.647348961
125,52415.30268338347
126,827675.8962190166
127,16681.258740063487
128,387289.8003900621
129,344606.15855250345
130,11910.660690353483
131,104581.17167388211
132,101785.6273519209
133,1028490.7409542706
134,55354.66916266086
135,62557.567847711005
136,21972.01299453781
137,292761.9631601868
138,6359454.92529582
139,94896.01258461335
140,54385.66155193873
141,48315.705995973614
142,13039308.806626339
143,296680.4789820242
144,5094632.620423236
145,222280.2389661644
146,36017.872671665165
147,78206.71222568651
148,976.5379225348731
149,25347986.23088929
150,28863.003089832117
151,701859.0744638813
152,287538.97251889214
153,1667021.1361082608
154,756381.6445731134
155,175625.2245626642
156,1963737.055637834
157,4219040.025220977
158,141059.59812736185
159,79914222.84922004
160,1867627.5732993355
161,1611490.9302714549
162,345315.2372490647
163,6707574.926853079
164,499602.4325446818
165,12357.969811850333
166,134702.1138473806
167,1025522.7765761891
168,1968981.2245720108
169,580860.4831385768
170,754450.6620134427
171,230849.2088388558
172,2468439.6771676186
173,4918857.328101536
174,109260.03801137947
175,637523.720981311
176,36348.121087114545
177,79719.38014512902
178,7665.110226091763
179,1877469.9298477971
180,5038521.92934325
181,20012.133158546214
182,359679.7439100631
183,46076.48407919455
184,4002385.5126342727
185,828131.9076137928
186,12254525.51507759
187,13040.50537176965
188,78925.44971071137
189,1202388.9570108643
190,825344.211671031
191,111728.4589341626
192,55589.04251330474
193,39579.2776495564
194,1500725.812913722
195,66509.43721961914
196,86062.35721051946
197,18795.429970703946
198,3809691.861157007
199,24860800.521671657
200,527995.4537527184
201,131334.8746428653
202,156862.8333818032
203,103543.50900035909
204,118139.26920306298
205,844991.7391485552
206,3440490.338078053
207,1064563.1708236074
208,47611.219216932455
209,1128815.237127096
210,82392.92334403304
211,374147.4155963672
212,58851.69787392498
213,231437.25930188378
214,26636.814582054587
215,4080.2706972903156
216,833199.3171176437
217,886630.5576450131
218,2001870.6467267633
219,225480.56831022352
220,49828.550633552026
221,39293.135228951185
222,1048009.8934636991
223,1830947.9321945927
224,60568.15276486216
225,162867.94660908394
226,420884.95053716755
227,587924.8838640344
228,2213.1209504948315
229,696081.196135768
230,1182969.5444605865
231,28832.083347208398
232,2046581.270012416
233,107907.0190287471
234,2490415.3102972317
235,432.8116077722671
236,356812.0725691889
237,1402210.3187965036
238,263671.38144782896
239,1716321.5730636178
240,153628.95796469777
241,120.16946412390925
242,20434.8727877836
243,15349019.062152838
244,2672120.6479240833
245,2250183.5022754935
246,38792.58558324947
247,275083.85943281814
248,344509.43735914724
249,149647.20580471228
250,501446.95314595074
251,27646.507527211765
252,479754.2102984486
253,746020.5160695242
254,63886.18394132504
255,8004.571682000857
256,171341.8753980517
257,102747.95809197892
258,425324.61030280055
259,51928.62347744161
260,19464.95906960226
261,256133.9690345503
262,50464.4246026464
263,250330.21904864506
264,109969.32511956024
265,2879132.463429695
266,6346080.100904051
267,12258.209502801927
268,338985.2934130991
269,454952.1284703029
270,5522391.173698113
271,700301.6711024916
272,3996637.881980951
273,240762.08982857922
274,64491.68211119375
275,331678.0803299578
276,235086.40709946278
277,4096.126823186025
278,2211424.0029583373
279,12196.570011955579
280,367140.0275592558
281,2956229.888298468
282,23849.122889114333
283,856667.6820050664
284,12858.781495458228
285,304501.2538169837
286,7478262.542944567
287,481680.6377265057
288,768367.7198674714
289,2362212.6775739584
290,497643.0213372873
291,1025776.5791906564
292,1010378.212846415
293,4018247.6410943544
294,467764.62717388594
295,735710.9457622817
296,265446.05138968764
297,1677572.0400416045
298,2473002.192845422
299,18486735.183453944
300,6797491.981111751
301,107960.49651184575
302,711292.0861181092
303,117521.51520990372
304,321091.29040498566
305,241170.49862987752
306,762820.6785512625
307,79858.27868059838
308,106535.24359077167
309,873468.6694623227
310,79951.04243509538
311,1979617.1640977403
312,51620.81407639537
313,403435.8947867336
314,811234.0135874222
315,536341.3410010916
316,74657.8691474737
317,197486.4804674028
318,355992.06366059737
319,208835.03489114836
320,2388828.274324881
321,50442.379230377155
322,101785.71611962831
323,21235.317516211624
324,34591.32039171739
325,77813.67822037007
326,116998.5194667332
327,914422.2206009618
328,54029.937392419146
329,174597.86033277956
330,5445434.958134941
331,3790497.732788052
332,36169.99215673524
333,4572.4075641628015
334,192829080.39616182
335,374605.8470100732
336,384965.3535524517
337,54262.484136637926
338,290389.3427364911
339,267711.949491147
340,177156.70251640092
341,845237.6227608584
342,17075.343392787803
343,141997.9632969062
344,642726.6537555994
345,6969766.05767178
346,570248.8977100346
347,407416.39147194684
348,2226951.3600904
349,132187.35214596326
350,395646.0296741866
351,4587753.498840271
352,2123368.303456197
353,1282511.0411870189
354,350392.2687338461
355,2334227.4386009877
356,995621.9193625839
357,64750.12931384925
358,474269.8137448807
359,1155045.236274157
360,8457280.840925518
361,1266435.589293291
362,63300.1723570425
363,35295549.67020724
364,5488046.596903836
365,885507.8234745254
366,65764.43179474691
367,1845147.4982944431
368,22201.972948299055
369,1600522.2074997905
370,630992.7492488748
371,8129130.031855617
372,11343.191036091304
373,362589.6191590485
374,2277384.257287412
375,773311.4870850518
376,188865.71283112455
377,13632951.980655374
378,69863.56323787571
379,85545.24708248573
380,397038.5128529995
381,474006.7538239075
382,766098.7978730925
383,41849.42929446782
384,1301996.6565869246
385,555815.9453269434
386,883610.3455463531
387,300123.65583234414
388,68876.01098895982
389,146904.62848117176
390,10386069.9868965
391,138217.88367998588
392,293099.36806709453
393,184822.83545565233
394,1608618.2008647993
395,1856013.8322371573
396,74485.92654483876
397,1752658.235529037
398,72451.71543833886
399,407106.52085281303
400,99272.11621638996
401,3516.1515648779764
402,1992237.1486543368
403,301677.87154490623
404,132888.90300234995
405,688367.8961837738
406,302550.1753852339
407,463365.72088446445
408,3625029.349712352
409,304714.23457856395
410,770955.5506732095
411,1761433.9539205749
412,13364.366926880006
413,96015.71956035472
414,3021601.913771091
415,45368.715562119105
416,703037.9181788138
417,219240.74495963048
418,6740061.931817055
419,34026.28819637216
420,383259.0856699475
421,16103.44367367927
422,492640.342761113
423,12891191.83549347
424,49765.05311521031
425,251383.71968849868
426,469777.0570866556
427,1236585.2833310156
428,16461.119722743468
429,197160.2213726079
430,15442.755313468053
431,100726.74091639435
432,158801.3493250458
433,560166.1843069271
434,1430343.1637091686
435,768422.2873258633
436,592875.5427311158
437,189684.6241069709
438,63869.76447903649
439,28520.895580506764
440,627344.824298155
441,577482.757447048
442,86787.85864955951
443,5942548.952251971
444,23622.455863479267
445,941545.8057442568
446,17996.501452307693
447,892976.9123438006
448,1079707.3058872044
449,113268.2867158752
450,35541.06980485411
451,937684.4646234796
